,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob
1983,91,6,20,Social Classes and Customs,"As the procession approaches the bridegroom's house the courier hastens forward to announce its coming, whereupon the music strikes up, and fire-crackers salute her until she enters the gate.",Folk Festivals and Celebrations,0.9999974965848608
1984,91,6,20,Social Classes and Customs,"As she approaches the door the bridegroom conceals himself, but the go-between brings forward a young child to salute her, while going to seek the closeted bridegroom.",Social Classes and Customs,0.9886252049823987
1985,91,6,20,Social Classes and Customs,"He approaches with becoming gravity and opens the sedan to hand out his bride, she still retaining the hat and mantle; they approach the ancestral tablet, which they reverence with three bows, and then seat themselves at a table on which are two cups of spirits.",Family and Social Structures,0.9899441001063793
1986,91,6,20,Social Classes and Customs,"The go-between serves them, though the bride can only make the motion of drinking, as the large hat completely covers her face.",Social Classes and Customs,0.9999749083291386
1987,91,6,20,Social Classes and Customs,"They soon retire into a chamber, where the husband removes the hat and mantle from his wife and sees her, perhaps for the first time in his life.",Family and Social Structures,0.9999127612029217
1988,91,6,20,Social Classes and Customs,"After he has considered her for some time, the guests and friends enter the room to survey her, when each one is allowed to express an opinon; the criticisms of the women are severest, perhaps because they remember the time they stood in her unpleasant position.",Social Classes and Customs,0.999992966812619
1989,91,8,20,Social Classes and Customs,"Before leaving the group now before us, note carefully the rich dress, the neatly and curiously arranged hair and ornaments, and the small feet which have heretofore been described.",Fashion and Dress,0.9999254502104249
1990,92,2,14,Missionary Work,"This group and the group of Chinese women are taken from among several hundred refuges of the London Mission just after the siege of Pekin, and are at this time under the faithful guardianship of a Miss Smith.",Missionary Work,0.9999997615851299
1991,92,2,14,Missionary Work,"The Church and School property of the London Mission was entirely destroyed by fire, and the premises in which we now stand was the home of a Boxer leader, and were, after the relief of the legations, occupied by this mission and its host of homeless refugees which we will show you soon.",Missionary Work,0.9999987483008557
1992,92,2,14,Missionary Work,At the request of Miss Smith the members of both groups hurried to their several apartments to don their best gowns and frills to appear before the foreigner's picture-making device.,Fashion and Dress,0.9992434277300315
1993,92,2,14,Missionary Work,"It seemed to be their highest pleasure to do Miss Smith's will, and well it might be; she had led them through fire and siege and was then feeding them on the results of her zealous efforts.",Missionary Work,0.9999997615851299
1994,92,2,14,Missionary Work,"Have you discerned in these Manchu faces a much lighter complexion and more prominent noses, and that their countenances generally indicate greater intellectual capacity?",Missionary Work,0.999987543508999
1995,92,2,14,Missionary Work,"And I must tell you that some authorities consider the Manchus the most improvable race in central Asia, and possibly on the Continent, and many consider their administration of the government in general as superior to that of the native sovereigns, notwithstanding the maladministration of the present Empress.",Social Classes and Customs,0.6903026816773016
1996,92,2,14,Missionary Work,These are really the descendants of those vigorous Oriental Northmen who compelled the Chinese to build the Great Wall the Tartars.,War and Conflict,0.9999424257679459
1997,92,2,14,Missionary Work,"You will notice some difference in their dress, a different style of shoe, a different way of arranging the hair.",Fashion and Dress,0.999999105935105
1998,92,2,14,Missionary Work,"Those shoes appear clumsy and inconvenient, and those huge cloth-covered blocks for soles are clumsy; but the marvelous fineness of the embroidered uppers quite atones for the heavy soles.",Fashion and Dress,0.9999033465574831
1999,92,2,14,Missionary Work,The Manchu women have shown to the Chinese women the advantages of natural feet over bound feet for two hundred and fifty years without any noticeable effect.,Missionary Work,0.4977777945708173
2000,92,2,14,Missionary Work,"They look sturdy and unsentimental, but to see that they are not destitute of the poetic fancy we need only refer to their ancient books of poetry in which we shall find expressed all the finer feelings of the human heart that are found in poems of the present time.",Missionary Work,0.9999741333830007
2001,92,2,14,Missionary Work,I would like to show you while in the presence of these ladies some verses of Chinese poetry written about eight hundred years before Christ and freely translated into English by the eminent Dr. Legge.,Missionary Work,0.9999949934451979
2002,92,2,14,Missionary Work,Poetry and the fair sex are so often associated that no better opportunity will offer for presenting examples of the former than when we are in the presence of the latter.,Missionary Work,0.9986093003967668
2003,92,2,14,Missionary Work,"The great book of Chinese poems is called the Shu King, and from it we give the following madrigal: Maiden fair, so sweet, retiring, At the tryst I wait for thee; Still I pause in doubt, inquiring Why thou triflest thus with me.",Missionary Work,0.9993760121855717
2004,92,2,14,Missionary Work,"In the meadows sought we flowers, Thus she gave me-beauteous, rare; Far above the gift there towers The dear giver-lovelier, fair!",Missionary Work,0.9999926687778932
2005,92,2,14,Missionary Work,"And here is a little poem called Kan-tang, or the Sweet Pear Tree,"" written by a contemporary of Saul, and which seems to be an exact counterpart of ""Woodman Spare That Tree"":",Missionary Work,0.9999911187791102
2006,92,2,14,Missionary Work,"2. O clip not that sweet pear-tree! Each twig and leaflet spare'Tis sacred now, Since the lord of Shao, When weary, rested him there.",Missionary Work,0.9999896294867769
2007,92,2,14,Missionary Work,"3. O touch not that sweet pear-tree! Bend not a twig of it now; There long ago, As the stories show Oft halted the chief of Shao.",Missionary Work,0.999954884270685
2008,92,2,14,Missionary Work,"The following are two stanzas directed against a certain Mrs. Pao Sz, a mischief-maker in the court of King Yu; they give a wicked thrust at the poor women folk by some disgruntled member of the long-haired fraternity who lived over seven hundred years B. C.-or may be they are by a rustic poet in the Province of Kwei-Chow where the custom of the Couvade prevails.",Social Classes and Customs,0.9998737746135822
2009,92,2,14,Missionary Work,"The Couvade is the custom whereby a mother gets up at once after the birth of a child and performs her usual work, while the father takes to bed for a month with the baby.",Family and Social Structures,0.23933538157244644
2010,92,2,14,Missionary Work,To woman's tongue let scope be given And step by step to harm it leads.,Missionary Work,0.9999709730047605
2011,92,2,14,Missionary Work,"Hurtful and false, their spite they wreak And when exposed their falsehood lies-The wrong they do not own, but sneak And say, ""No harm did we devise.""",Missionary Work,0.9999988078695026
2012,92,2,14,Missionary Work,"The Chinese women we saw a few minutes ago have gone to the ruins of the London Mission, a short distance in the rear of this place; these Manchu women now go to the same place, and we shall follow.",Missionary Work,0.9999998211642538
2013,92,2,14,Missionary Work,There we shall find assembled about the ruins of the church and school several hundred members of the Mission.,Missionary Work,0.9999997615851299
2014,93,2,24,War and Conflict,We are in the presence of a host of homeless human beings all depending for food and shelter upon the noble little woman seated near the front with a child by her side.,Daily Life and Occupations,0.9880549098033886
2015,93,2,24,War and Conflict,All these were sheltered and fed within the English Legation during two of the longest months which any of them have ever experienced.,War and Conflict,0.9999909998246332
2016,93,2,24,War and Conflict,"Many friends and kin of these poor people were not so fortunate, but were mercilessly slain by the bloodthirsty Boxers.",War and Conflict,0.999999940388081
2017,93,3,24,War and Conflict,"When Miss Smith, at my request, seated herself in front of her flock I asked her to have a native child stand by her side; not wishing to give the appearance of any partiality in such a choice, she asked me to choose one.",Missionary Work,0.9994324783736477
2018,93,3,24,War and Conflict,"""Why, how strange,"" exclaims Miss Smith, ""that you have brought to me this poor little thing that is the object of my tenderest love and sympathy!",War and Conflict,0.9996059642615415
2019,93,3,24,War and Conflict,"Do you know,"" she continued, “ that both the father and mother of this little one were not only killed, but were dismembered and horribly chopped to pieces; her parents are gone, and all her friends are gone; there is no one left to look after her, and she is very dear to me.""",Family and Social Structures,0.5874493813190726
2020,93,3,24,War and Conflict,"These are the tender motherly words of the woman, who, when the shells were crashing into the Legation, was as brave as she was loving after the Allies had brought safety-another evidence to prove, if proof were necessary, that tenderest hearts are bravest.",War and Conflict,0.9999917741553865
2021,93,4,14,Missionary Work,The women and children are assembled here on the ruins of the burned church; the men stand by themselves farther away.,Missionary Work,0.9999222931071892
2022,93,4,14,Missionary Work,"There stood in the court in which we saw the Chinese and Manchurian women, five silk umbrellas which they and their friends had presented to her as evidences of their gratitude, for, as previously explained, the umbrella is the usual object given in token of especial regard.",Missionary Work,0.9999642380381459
2023,93,5,20,Social Classes and Customs,"In this same court where these honorary umbrellas stood and where were the groups of Chinese and Manchu ladies, I met Prince Su, whose palace and property were turned over to the beleaguered Legationers; he had proved from the beginning a friend to all the foreigners, and was on the best of terms with the people of the London Mission.",Social Classes and Customs,0.9999946955740311
2024,93,5,20,Social Classes and Customs,"He quite readily granted me a sitting for a stereoscopic photograph, and presented me with his card, explaining at the same time that it is not customary for a Chinese prince to use cards, though on account of his intimate relations with many foreigners he found it convenient to deviate from court usage.",Social Classes and Customs,0.9999995231047478
2025,93,5,20,Social Classes and Customs,"representation of his card, but I cannot give the full size, which is its most curious feature, being four and one-half by ten inches, and made of thin red paper, much like firecracker paper.",Social Classes and Customs,0.9999976159093646
2026,93,5,20,Social Classes and Customs,It is very possible that Prince Su will be appointed Chinese Secretary of State in the new organization of the government.,Social Classes and Customs,0.9999858740408861
2027,93,6,24,War and Conflict,"You have, no doubt, noticed the gentleman seated near Miss Smith; that is the Rev. Joseph Stonehouse of the Mission, who had spent over twenty years in mission work in China.",Missionary Work,0.9999998807761656
2028,93,6,24,War and Conflict,"1 met him on several occasions and found him a very amiable gentleman and zealous worker; and only a short time after I met him here, Mr. Stonehouse was visiting some of the mission stations not far from Yang-tsun when he was set upon by armed natives, presumably Boxers, while crossing a river in a large ferryboat.",War and Conflict,0.9999921314938888
2029,93,6,24,War and Conflict,"Cavalry was at once dispatched from Yang-tsun, and the villages near the place were burned, but the bloodthirsty and unreasoning assassins were never found.",War and Conflict,0.9999998807761656
2030,93,6,24,War and Conflict,Their work was prosperous when the Boxer war broke out and their fine premises were reduced to the condition seen before us.,War and Conflict,0.9999996423941084
2031,93,7,11,Geography and Topography,"Probably the most interesting place in the neighborhood of Pekin is the Summer Palace of the Empress among the western hills, some thirteen miles westward.",Geography and Topography,0.9999926089772377
2032,93,7,11,Geography and Topography,"As already stated I made the journey on foot and in a single day, which is a little too much for a pleasure trip.",Geography and Topography,0.7152384222347431
2033,93,7,11,Geography and Topography,"I remember very distinctly passing over a level plain, along a road flagged with large square stones, past little villages of brick houses with tile roofs, and by waving fields of millet, till I reached the western hills, at the base of which 1 encountered a small lake fed by mountain streams.",Geography and Topography,0.999999940388081
2034,93,7,11,Geography and Topography,"I passed within the wall and around one side of the lake and over a beautiful marble bridge to a small island on the lake on which are erected gates, temples, pavilions and rockeries.",Geography and Topography,0.9994968109353651
2035,93,7,11,Geography and Topography,You may now stand with me by one of the summer-houses and look across the lake toward the many indescribable structures on the opposite shore.,Harbor and Waterways,0.989931721985218
2036,93,8,11,Geography and Topography,"Turning to Map No. 2, ""Eastern China,"" we find our red route line extending northwest of Pekin to the location of the Summer Palace.",Geography and Topography,0.9999994039345736
2037,94,2,1,Architecture and Building,"This Imperial retreat is called Wan-Shou-Shan, which signifies Hill of Ten Thousand Ages, and has been used as the summer residence of the Empress since the destruction of the original Summer Palace at Yuen-Ming-Yuen, which lies a mile to the north of this place.",Architecture and Building,0.999999642375208
2038,94,2,1,Architecture and Building,"Before its destruction it was a magnificent place four and one-half miles in circumference, covered with all sorts of beautiful and luxurious structures.",Architecture and Building,0.999999642375208
2039,94,2,1,Architecture and Building,Since its demolition by the Allies in 1860 it has only partially been restored and Wan-Shou-Shan continues to be the Summer Palace.,Architecture and Building,0.9999996423941084
2040,94,2,1,Architecture and Building,From this point you are able to look across the small lake from an island near the south shore.,Geography and Topography,0.999988616388911
2041,94,2,1,Architecture and Building,"You know that the Palace in Pekin was a city of itself, a Forbidden City, rather than one palatial structure.",Architecture and Building,0.9999998807761656
2042,94,2,1,Architecture and Building,We find the same here-almost a small city forming an amphitheater on the southern slope of the hill and around the western shore of the lake.,Architecture and Building,0.9999532156428631
2043,94,2,1,Architecture and Building,Our field of vision includes enly a section of the numerous buildings that extend for nearly a half mile along the shore of the lake.,Architecture and Building,0.9999868877098574
2044,94,2,1,Architecture and Building,"Off to the right, but not within our range of vision are landing stages, near which are moored row-boats, sail-boats and two small steam yachts, all toys of the Empress.",Harbor and Waterways,0.9999978540879798
2045,94,2,1,Architecture and Building,"The most conspicuous object before us on the opposite side of the lake is a gigantic structure or terrace built of solid masonry, and ascended on either side by stone stairways, which are shown on that perpendicular wall by the dark lines.",Architecture and Building,0.9999998807761656
2046,94,2,1,Architecture and Building,"Later, before leaving the Summer Palace, we shall pass around the lake and ascend the hill to the left of that tower near the wall.",Architecture and Building,0.9980244062889319
2047,94,3,1,Architecture and Building,"Beyond the rail rising from the edge of the water is an artificial rockery, in the construction of which the Chinese show unusual skill.",Architecture and Building,0.9999997615523455
2048,94,4,23,Transportation,"When I started for the Summer Palace in the conveyance afore mentioned and found I could not sustain the shock of a Pekinese cart, I picked up on the street two coolies to carry my outfit; they are here before us, one on the rockery and one on the rail.",Transportation,0.999998867524555
2049,94,4,23,Transportation,One of these fellows was unequal to the walk of twenty-six miles and gave out on the return when we were within two miles of my quarters.,Transportation,0.9998442963273757
2050,94,4,23,Transportation,"The one coolie who was entirely exhausted lagged behind, and in the darkness turned into a side alley with the evident intention of secreting himself and retaining my valuable apparatus.",Transportation,0.9984718605271977
2051,94,4,23,Transportation,"When he seemed to be suspiciously far behind I ran back to the end of the by-way up which I knew he must have gone, and, hearing a slight noise in that direction, I dashed on in the darkness and overtook him just as he was entering a small native house.",Transportation,0.9999955296425346
2052,94,5,23,Transportation,To reach the mainland from this pretty islet we cross a beautiful bridge at which we will also stop for a moment.,Transportation,0.9999803316610926
2053,95,2,20,Social Classes and Customs,The workmanship is superior; the long line of figures on the rail show much labor and considerable skill.,Social Classes and Customs,0.9883469068714936
2054,95,2,20,Social Classes and Customs,A few glances only about the Summer Palace will tell us why the Empress spends so little of her time within the prison-like confines of the Forbidden City.,Social Classes and Customs,0.9999954701172836
2055,95,2,20,Social Classes and Customs,"Here there are crystal springs and mountain breezes and commanding prospects, all that nature and art can add to make the surroundings attractive.",Geography and Topography,0.8388640489937248
2056,95,2,20,Social Classes and Customs,"At the time I was here the grounds were deserted, except by a few foreign soldiers who were guarding the entrance, and an occasional group of visitors who had gained permission to visit the ground.",Social Classes and Customs,0.9998600784566811
2057,95,2,20,Social Classes and Customs,"When the Court occupies the Palace this bridge and the lake are not so devoid of life; then the water is dotted with row-boats, and sailboats, and the entire royal area within the wall, as well as the villages outside where servants live, is full of activity.",Social Classes and Customs,0.9994220057740245
2058,95,2,20,Social Classes and Customs,"You can better understand the populousness of the place when I tell you that the Emperor is entitled to three thousand eunuchs, but the actual number employed is about two thousand.",Social Classes and Customs,0.9999882588142895
2059,95,2,20,Social Classes and Customs,"The number of females in the harem is not known, but it would probably far exceed the plurality of wives accredited to the celebrated Mormon prophet.",Social Classes and Customs,0.971148108003081
2060,95,2,20,Social Classes and Customs,"From this bridge the lake extends a half-mile in either direction, and the mountain slopes outside the Imperial domain are dotted with temples and homes of noted Chinamen.",Social Classes and Customs,0.9931032322404315
2061,95,3,11,Geography and Topography,As I walked across this bridge I found at the farther end the figure of a cow cast in bronze and mounted on a base of stone.,Geography and Topography,0.999114354295498
2062,95,3,11,Geography and Topography,"In my walk of a mile about the lake I passed many curious structures, all showing unmistakable signs of the looter and the iconoclast.",Harbor and Waterways,0.8913360048125877
2063,96,2,20,Social Classes and Customs,Here we obtain a good view of the great porcelain tower which overlooks the entire plain lying between us and Pekin.,Architecture and Building,0.9997260540701208
2064,96,2,20,Social Classes and Customs,"I entered and ascended to the top, expecting to find something to reveal its purpose; but found nothing to show that its use is for aught else than an observation tower.",Architecture and Building,0.9999827739912998
2065,96,2,20,Social Classes and Customs,"Indeed, there were many buildings about the grounds whose use could not be determined by their appearance; many of them, no doubt, the outcome of Imperial whims or fancies.",Architecture and Building,0.9999840246949179
2066,96,2,20,Social Classes and Customs,"Notwithstanding ""the divinity that doth hedge a king,"" he is subject to human ambitions like other mortals.",Social Classes and Customs,0.9999985099653673
2067,96,2,20,Social Classes and Customs,"Here is a populous city, there is another at Yuen-Ming-Yuen, the Forbidden City is another and then the private palace outside the Forbidden City; all these exist to gratify the cruel and unscrupulous vanity of an old Manchu woman.",Social Classes and Customs,0.9999979136997744
2068,96,2,20,Social Classes and Customs,"Millions are starving, and the one arch-mischief-maker sports four palaces, and three of these are verily cities, and all, we may say, for her personal luxury.",Social Classes and Customs,0.999999105935105
2069,96,2,20,Social Classes and Customs,"The pomp and the palaces, of course, help on the ""divinity that doth hedge,"" etc., and if the suffering masses can be kept in ignorance the ""divinity"" can be maintained—millions upon millions for the maintenance of a Christian-killing Empress, while thousands upon thousands are starving in honest poverty.",Social Classes and Customs,0.9999998211642538
2070,96,2,20,Social Classes and Customs,"Look upon these multiplied palaces and palace luxuries and then witness the staring eyes of starvation in the ""dying place"" at Canton.",Social Classes and Customs,0.9999979136997744
2071,96,2,20,Social Classes and Customs,"It does not require the ""hedging of divinity"" to make an intelligent and democratic people love and honor a Washington, a Lincoln or a McKinley; and in this respect what is true of China may be true of all monarchical or monarch-supporting governments.",Social Classes and Customs,0.9999995827822108
2072,96,2,20,Social Classes and Customs,"Democracy elects fitness for sovereignty, but empires inherit the next in line-many times unfit to rule; then comes the necessity for hedging with divinity.",Social Classes and Customs,0.999998629165164
2073,96,2,20,Social Classes and Customs,"We did not love dear ""Old Abe” less because he was not housed in a congeries of palaces, or because his beloved personality was not ""hedged"" by lèse-majesté.",Social Classes and Customs,0.9999991655469742
2074,96,2,20,Social Classes and Customs,But if we linger in this line of thought before this great porcelain tower we shall soon be calling it a tower of shame.,Social Classes and Customs,0.9999951722127784
2075,96,2,20,Social Classes and Customs,At the right of the tower we can see the plain over which we must pass to reach Pekin; only for the hazy atmosphere we could faintly discern the outlines of the city thirteen miles away.,Geography and Topography,0.99999678154149
2076,96,2,20,Social Classes and Customs,Now let us climb down this steep hillside and wend our way back to the quaint old capital.,Social Classes and Customs,0.6981332533342615
2077,96,3,4,Daily Life and Occupations,"A few days after my return from this Summer Palace to Pekin, during a casual visit to the United States Legation, I found Minister Conger preparing to set out on an official visit in his official chair.",Daily Life and Occupations,0.9999991655627198
2078,97,2,20,Social Classes and Customs,At the Legation Minister Conger kindly consented to allow me to make a picture of himself and his secretaries in the Legation rooms.,Social Classes and Customs,0.9922997800244356
2079,97,2,20,Social Classes and Customs,"It was during this sitting that our popular Minister spoke of going out in his official chair, when it occurred to me that to see him leaving the grounds would be interesting, as showing the formalities which must be observed at the Court of Pekin.",Social Classes and Customs,0.9999996423941084
2080,97,2,20,Social Classes and Customs,"It brings to mind also, that among the many different branches of the government organization, there is a ceremonial court whose duty it is to regulate forms to be observed and in marshaling visitors according to their proper ranks, and directing them when to make the ""Kowtow.""",Social Classes and Customs,0.9999998211970382
2081,97,2,20,Social Classes and Customs,The kowtow is a formal bowing or kneeling and has many variations or degrees according to the rank before whom made; before the Emperor a kowtow consists in kneeling three times and knocking the head on the floor nine times.,Social Classes and Customs,0.9999995231047478
2082,97,2,20,Social Classes and Customs,"The refusal to comply with this formality on the part of foreign officials, has, at times in the past, led to international friction.",Social Classes and Customs,0.9999325379377503
2083,97,2,20,Social Classes and Customs,"Foreigners are not unwilling to make their rounds in a sedan-chair, but they do not take to the requirements of kneeling and whacking their heads on the floor.",Social Classes and Customs,0.9999992251745926
2084,97,3,23,Transportation,"An avantcourier stands at one side with an air of superiority, and it is his duty to howl commands for all to clear the way for the important occupant of the chair.",Transportation,0.9976038280432661
2085,97,3,23,Transportation,"The highest dignitaries are carried by eight bearers, others by four, and ordinary mortals by two.",Social Classes and Customs,0.9995403498424464
2086,97,3,23,Transportation,"There are two kinds of sedan-chairs, those made of bamboo for common people, and those elaborately curtained and upholstered.",Transportation,0.8702251509432759
2087,97,4,23,Transportation,"While the sedan-chair is a very primitive conveyance, every one must confess it is one of the most luxurious, and reminds the rider how well adjusted with springs is the ""tailless horse.""",Transportation,0.9999998807761656
2088,97,4,23,Transportation,"When a set of chair-bearers are passing through the narrow streets of a city like Canton they keep up a dismal howl that reminds one of the approach of a band of howling monkeys in the jungles of the Amazon; this notifies the crowds in the street to clear the way, but the warning is so common that it is seldom heeded.",Transportation,0.9998519196307128
2089,97,4,23,Transportation,"The chair has the right of way, and when people are struck by it they do not seem to mind it; their equanimity can scarcely be disturbed.",Transportation,0.997836167554754
2090,97,4,23,Transportation,"In any other country the passage of a sedan-chair would, in a dense thoroughfare, engender endless broils and fisticuffs.",Social Classes and Customs,0.995762095267202
2091,97,5,23,Transportation,"This official mode of travelling from place to place shows you exactly how Baron Von Ketteler was passing along the street which now bears his name, his secretary following, as Mr. Conger's secretary is following here, when foully murdered.",Transportation,0.999998092420356
2092,97,6,15,Photography and Imaging,While Mr. Conger obligingly halted for a moment he told me that if I could get a stereograph of Prince Ching I would be scoring a great success.,Photography and Imaging,0.999999940388081
2093,97,6,15,Photography and Imaging,Now you may meet him whose picture Mr. Conger thought so desirable and so difficult to obtain.,Photography and Imaging,0.9999998807761656
2094,98,2,24,War and Conflict,"Another prince has earned for himself an infamy as world-wide as this man's fame; I refer to Prince Tuan who was the head and inspiration of the Boxer horde, and who is now likely to reap the fate which due retribution will probably mete to him, that is, banishment or some other extreme penalty.",War and Conflict,0.9999995231047478
2095,98,2,24,War and Conflict,"Prince Ching, who sits before us, has always been favorably disposed toward foreigners, and at the crucial moment, when the fate of the Legations and all the foreigners in Pekin was in the hands of the shuffling Yamên, he did not hesitate to admit that he had failed to convince the court of the danger of inactivity and that he was helplesss in adjusting matters.",War and Conflict,0.999999940388081
2096,98,2,24,War and Conflict,"When Sir Claude Macdonald found it was useless to discuss matters longer with the vacillating Yamên he demanded an interview with Prince Ching, who stated to him frankly that the government was not able to control the Boxers, and that foreigners could not expect protection either in Pekin or in any part of China.",War and Conflict,0.9999973775782389
2097,98,2,24,War and Conflict,"Prince Ching was President of the Tsung-li Yamên, and for his suspected sympathy with the foreigners was suddenly removed from the head of the Yamên by the Empress, and the Boxer chief, Prince Tuan, appointed in his place.",War and Conflict,0.999999940388081
2098,98,2,24,War and Conflict,"There can be little doubt that only for these frank and friendly avowals of Prince Ching the Legations and all the Europeans would have attempted to obey the order which they had received to quit the capital and proceed to Tien-tsin; and this step, in the minds of everyone, would have resulted in indiscriminate slaughter.",War and Conflict,0.999999940388081
2099,98,2,24,War and Conflict,"Can we wonder then that there exists a kindly feeling toward this true prince, or that when peace commissioners were to be chosen from among the Chinese to confer with the foreign ministers in the settlement of the great question between the Empire and the Allies, that Prince Ching should be the choice of the nations whose representatives he had saved?",War and Conflict,0.999999940388081
2100,98,2,24,War and Conflict,"In 1885 he was appointed along with Prince Chun and Li Hung Chang to take control of naval affairs, and now he has been coupled with China's famous statesman and viceroy in the adjudication of the Empire's imbroglio with the world.",War and Conflict,0.9999994635464606
2101,98,2,24,War and Conflict,"He is a near relative of the Emperor, and has now been mentioned as a possible successor to Li Hung Chang as Secretary of State and Viceroy; being so important a personage in the affairs of China and the world you can understand why our minister told me if I could secure his photograph I would ""score a success.""",War and Conflict,0.9866996837814428
2102,98,2,24,War and Conflict,"Along with an irrepressible New York correspondent who had secured credentials to Prince Ching from the Secretary of Li Hung Chang, and, couriered through the ramshackle wilderness of the Tartar City by a native ""boy,"" I reached the palace of Prince Ching in the extreme northwestern portion of the city.",War and Conflict,0.999966263234209
2103,98,2,24,War and Conflict,Like all Chinese palaces it is a series of courts flanked by low buildings on every side.,Architecture and Building,0.9999983907331841
2104,98,2,24,War and Conflict,"In an alley outside we were met by the official interpreter for the Prince, who explained to us that in a short time his excellency would receive us; finally we were taken to this interior court, where the Prince soon appeared and greeted us kindly.",War and Conflict,0.9996616338727513
2105,98,2,24,War and Conflict,"The interpreter had, of course, already explained to him that we desired his photograph for the American people, who looked upon him as their friend.",War and Conflict,0.9996959281202803
2106,98,2,24,War and Conflict,His garments are of heavy brocaded silk; the ample sleeves take the place of gloves; a magnificent ruby within a circle of pearls ornaments the front of his cap.,Fashion and Dress,0.9999979136997744
2107,98,3,15,Photography and Imaging,"351 The correspondent asked for permission to speak with his excellency for a few minutes; this was readily granted, and the weather being chilly, we were asked to accompany him to a reception-room, where tea was at once served to us.",Daily Life and Occupations,0.9999884972255503
2108,98,3,15,Photography and Imaging,"I took along with me for his inspection a series of stereoscopic photographs, that he might understand the kind of picture I wished to make of him.",Photography and Imaging,0.999999940388081
2109,98,3,15,Photography and Imaging,"He seemed almost impatient to get hold of the stereoscope and stereographs, but the correspondent had him immeshed in his catechism for a time.",Photography and Imaging,0.9999915954238834
2110,98,3,15,Photography and Imaging,"At length he again glanced inquisitively toward the stereoscope, when I advanced and adjusted it to his eyes and passed a number of stereographs through it.",Photography and Imaging,0.9999998807761656
2111,98,3,15,Photography and Imaging,with the realistic effect; they were the first stereoscopic photographs he had ever seen; he never wearied and scarcely withdrew his head from the hood of the stereoscope till all the views had been passed through.,Photography and Imaging,0.999999940388081
2112,98,4,20,Social Classes and Customs,"While we were yet sipping our delicious tea I asked the interpreter if his excellency would not permit us to carry back to America as souvenirs of the honor he had conferred upon us, the cups from which we were drinking the tea.",Social Classes and Customs,0.9999874838932752
2113,98,4,20,Social Classes and Customs,"More delicate specimens were soon forthcoming, into which we poured the remainder of our tea that we might say we had drunk tea from them with Prince Ching.",Social Classes and Customs,0.9999942783911113
2114,98,4,20,Social Classes and Customs,"The Prince said he had not had his photograph taken for eight years previous to this time, when a Dutch painter made of him an oil-portrait, which he took from the wall to show us.",Social Classes and Customs,0.9999876627340909
2115,98,5,20,Social Classes and Customs,"After thanking him suitably for his hospitality and the patient audience and sitting he had given us, we retired to the alley whence we entered, and where the interpreter was joined by three members of the Tsung-li Yamên, whom you will be interested in meeting now.",Social Classes and Customs,0.9999993443882875
2116,99,2,24,War and Conflict,"The Chinese government is administered through several branches, such as the Board of Civil Office, the Board of Revenue, the Board of Rites, the Board of War, the Board of Punishments, the Board of Works, etc., and only in recent years has a new board been created called the Tsung-li Yamên, or Board of Foreign Affairs.",War and Conflict,0.9998961948916113
2117,99,2,24,War and Conflict,The whole duty of the Tsung-li Yamên is to receive and confer with foreign ministers and to act as an intermediary between them and the Court.,War and Conflict,0.9984685384671755
2118,99,2,24,War and Conflict,It was painfully exemplified during the siege of 1900 when this treacherous go-between Board screened the sinister motives of the crafty Empress.,War and Conflict,0.9999997019871092
2119,99,2,24,War and Conflict,"In the peace negotiations, now signed at Pekin, it is said that a radical alteration has been made in the relations of the foreign ministers to the Court, and that the article relating thereto is as follows:",War and Conflict,0.9999997615523455
2120,99,3,2,British Colonialism,"The Chinese Government shall be bound to reform the Chinese Foreign Office and the court ceremonial for the reception of the foreign representatives, and to do so in the sense which shall be defined by the Foreign Powers.",British Colonialism,0.999948089674461
2121,99,4,24,War and Conflict,"I hope you will not fail to notice the fine feathers in their caps, because I swung two of these dignitaries partially around that you might see them.",War and Conflict,0.9998916053407528
2122,99,4,24,War and Conflict,"How we would like to know just what they did and said and thought during those dark days of the siege; being identified with Prince Ching they, of course, pretend that they were friendly, but sincerity is a rare thing in the ""Middle Kingdom,"" and then the faces of Chinamen so often possess a coldness which dispels confidence.",War and Conflict,0.9999998211970382
2123,99,5,20,Social Classes and Customs,"General Wilson in his latest revision of his book on China says of this modern Board of Foreign Affairs: ""In view of the fact that none of the members of the Board understand English, or any other foreign language, and none of the foreign ministers speaks Chinese, all conversation must be carried on through the intervention of official interpreters, and to prevent mistakes all official communications must be in writing, translated into the court dialect, or literary language of the country.",Social Classes and Customs,0.9999996423941084
2124,99,5,20,Social Classes and Customs,"As this language is almost an insuperable obstacle to the general dissemination of Western knowledge, and as there is no social intercourse whatever between foreigners and the conservative Chinese officials or their families, it will readily be seen that there cannot be a very active interchange of ideas between them.""",Social Classes and Customs,0.9999917145439579
2125,99,6,24,War and Conflict,A careful student of Chinese affairs in Pekin for many years said to me of the representatives of the Tsung-li Yamên.,War and Conflict,0.9831847704610618
2126,99,6,24,War and Conflict,"There are eleven members and nine are requisite for the transaction of business, and as most of them are reactionary there is little hope that a man with progressive spirit will have any special influence.",Social Classes and Customs,0.9958953940457344
2127,99,6,24,War and Conflict,"However, there were two men of high courage in the summer of 1900 who protested against the murder of unarmed foreigners, and for endeavoring to protect the helpless these two men were beheaded.",War and Conflict,0.9999980328676678
