chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob,categories,categories_probs,length_cats
90,3,11,Geography and Topography,"I take these instruments to be of great interest, as indicating the state of astronomical science in China at about the end of the thirteenth century.",Geography and Topography,0.9999938611869926,['Education'],[1.0],1
90,4,20,Social Classes and Customs,"When we witness such perfection in art and such advancement in science, we must not forget that the abovedescribed instruments were made nearly four hundred years before the Greenwich Observatory was founded and two hundred years before Columbus discovered America, and that even a thousand years prior to that time China was a civilized nation.",Social Classes and Customs,0.999998986597861,"['Architecture and Building', 'British Colonialism', 'Daily Life and Occupations', 'Geography and Topography']","[0.25, 0.25, 0.25, 0.25]",4
90,6,14,Missionary Work,"We have been giving attention to circumstances of war, to palaces, to temples, memorial portals and astronomical instruments;",Architecture and Building,0.9996986664563386,"['War and Conflict', 'Architecture and Building']","[0.49995977357134175, 0.4999596544643044]",2
90,6,14,Missionary Work,"The London Mission is located on the east side of Von Ketteler street, about one mile north of the Ha-ta Gate.",Geography and Topography,0.9939069142941482,"['Geography and Topography', 'Missionary Work', 'British Colonialism']","[0.36457355991423984, 0.3644880087916261, 0.27093743166604667]",3
91,2,14,Missionary Work,"As a type of South China, you saw the Bible woman at Canton, and of Middle China, you saw a class of pretty girls at Shanghai, and as a representation from the north we offer these Christianized women under the London Mission.",Missionary Work,0.999999642375208,"['Missionary Work', 'British Colonialism', 'Social Classes and Customs']","[0.3333245017110497, 0.33332124372223904, 0.333295657600089]",3
91,2,14,Missionary Work,"An opinion prevails that the Chinese are a dwarfed race; in this respect, they seem, and not unnaturally, to be confounded with the Japanese.",Social Classes and Customs,0.9763547958197746,"['British Colonialism', 'Social Classes and Customs']","[0.8378458904197085, 0.13512485388936676]",2
91,2,14,Missionary Work,"It is a mistake, however; the highest authority places the men in the north of China as being a little larger than the average European or American, and those at the south as a trifle smaller, while the average Chinese woman is smaller than the average of her sex in the West.",Missionary Work,0.7057129478681837,"['Family and Social Structures', 'Daily Life and Occupations', 'Geography and Topography', 'Social Classes and Customs']","[0.6666254864954105, 0.11112483783486315, 0.11112483783486315, 0.11112483783486315]",4
91,2,14,Missionary Work,"The scarcity of beauty among Chinese women is remarked by every observer; most persons forget, however, that all of the male sex are everywhere on view, while only the lower class among women are seen by the ordinary observer.",Social Classes and Customs,0.99999648341104,"['Social Classes and Customs', 'Family and Social Structures']","[0.5002637562032932, 0.4997218125882264]",2
91,2,14,Missionary Work,Before a fair comparison can be made we must hide away from public view an equal proportion of Western beauty.,Missionary Work,0.7813277739268902,['Fashion and Dress'],[0.9995163651618605],1
91,2,14,Missionary Work,"We know, in China, all beauty is jealously screened from vulgar gaze, while the opposite is true in Western countries.",Social Classes and Customs,0.9999351583169458,"['Social Classes and Customs', 'Fashion and Dress']","[0.5107262143692184, 0.4892464481290612]",2
91,2,14,Missionary Work,"Next to the depressed nasal feature, the ill-shaped mouth mars the Chinese face; the angular eyes do not seriously disparage their appearance.",Missionary Work,0.9976501145707504,"['Photography and Imaging', 'British Colonialism']","[0.6666667196162689, 0.3333332803837311]",2
91,2,14,Missionary Work,And I am not sure but the usual sadness of the female face in China detracts more from its attractiveness than aught else.,Missionary Work,0.999975266006304,"['Photography and Imaging', 'Social Classes and Customs', 'Family and Social Structures']","[0.5069060114925729, 0.4339204182168859, 0.05898865409833664]",3
91,2,14,Missionary Work,"A smile improves every face, but it altogether transforms a Chinese woman's face.",Missionary Work,0.999936408828232,"['Social Classes and Customs', 'Photography and Imaging']","[0.8851563593382644, 0.0861325232897082]",2
91,3,20,Social Classes and Customs,"Well, all people are interested in matrimony, barring possibly thoroughly confirmed old bachelors;",Family and Social Structures,0.5067882633184592,['Family and Social Structures'],[0.9999805679932117],1
91,3,20,Social Classes and Customs,"and as Chinese matrimonial customs are curious I cannot do better than to give some interesting and reliable statements from Williams's ""Middle Kingdom.""",Social Classes and Customs,0.9999987483664527,"['Social Classes and Customs', 'Family and Social Structures']","[0.4999474360248989, 0.4999473764555109]",2
91,4,20,Social Classes and Customs,"There are six ceremonies which constitute a regular marriage, though their details vary much in different parts of the Empire: 1. The father and elder brother of the young man send a go-between to the father and brother of the girl, to inquire her name and the moment of her birth, that the horoscope may be examined in order to ascertain whether the proposed alliance will be a happy one.",Social Classes and Customs,0.4950682370394343,"['Family and Social Structures', 'Social Classes and Customs']","[0.49996478231035396, 0.49996472273196474]",2
91,4,20,Social Classes and Customs,"2. If the eight characters seem to augur aright, the boy's friends send the mei-jin (match-maker) back to make an offer of marriage.",Family and Social Structures,0.6616765283547967,"['Social Classes and Customs', 'Family and Social Structures']","[0.4999867683621788, 0.4999772919098612]",2
91,4,20,Social Classes and Customs,6. The preliminaries are concluded by the bridegroom going or sending a party of friends with music to bring his bride to his own house.,Social Classes and Customs,0.9845950124452656,"['Family and Social Structures', 'Social Classes and Customs', 'Folk Festivals and Celebrations', 'Transportation', 'Daily Life and Occupations']","[0.23219132299984593, 0.23219129534012437, 0.23218105501031205, 0.2320611128500631, 0.0713751307663032]",5
91,4,20,Social Classes and Customs,"The match-makers contrive to multiply their visits and prolong the negotiations when the parties are rich, to serve their own ends.",Social Classes and Customs,0.9996272795900376,"['Social Classes and Customs', 'Family and Social Structures', 'Daily Life and Occupations']","[0.3333326314277805, 0.33333191605668916, 0.33333112148309063]",3
91,4,20,Social Classes and Customs,"At Fukien, parents often send pledges to each other when their children are mere infants, and registers containing their names and particulars of nativity are exchanged in testiof the contract.",Family and Social Structures,0.9330459771083156,"['Family and Social Structures', 'Social Classes and Customs']","[0.49670437579450377, 0.49670307323867574]",2
91,4,20,Social Classes and Customs,"After this has been done it is impossible to retract the engagement, unless one of the parties become a leper or is disabled.",Social Classes and Customs,0.8037533585638688,"['Plague and Disease', 'Family and Social Structures']","[0.8823035819900641, 0.11742708975806711]",2
91,4,20,Social Classes and Customs,"When the children are espoused older, the boy sometimes accompanies the go-between and the party carrying the presents to the house of his future mother-inlaw, and receives from her some trifling articles, as melonseeds, fruits, etc., which he distributes to those around.",Family and Social Structures,0.9651160421620992,"['Family and Social Structures', 'Social Classes and Customs', 'Daily Life and Occupations', 'Food and Diet']","[0.25001310394327775, 0.25001304429545335, 0.24999727734818353, 0.24997472666752402]",4
91,4,20,Social Classes and Customs,"Among the presents sent to the girl are fruits, money, vermicelli and a ham, of which she gives a morsel to each one of the party.",Social Classes and Customs,0.9993514424841924,['Food and Diet'],[0.9985461384429812],1
91,5,20,Social Classes and Customs,"Whenever friends call upon her parents, she is expected to retire to the inner apartments, and in all her actions and words guard her conduct with careful solicitude.",Social Classes and Customs,0.9846560977501688,"['Family and Social Structures', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.33333931994659, 0.33333872398637826, 0.33332187658282064]",3
91,5,20,Social Classes and Customs,"When the lucky day for the wedding comes, the guests assemble in the bridegroom's house to celebrate it, where also sedans, a band of music and porters are in readiness.",Folk Festivals and Celebrations,0.9992679873306716,"['Folk Festivals and Celebrations', 'Social Classes and Customs', 'Transportation', 'Family and Social Structures']","[0.24997716921291366, 0.24997716921291366, 0.24997520263365677, 0.24997278910693688]",4
91,5,20,Social Classes and Customs,"The courier who acts as guide to the chair-bearers takes the lead, and in order to prevent the onset of malicious demons lurking by the road, a baked hog or large piece of pork is carried in front, that the procession may advance safely while these hungry souls are devouring the meat.",Social Classes and Customs,0.9999886164198334,"['Food and Diet', 'Social Classes and Customs', 'Daily Life and Occupations', 'Transportation', 'Folk Festivals and Celebrations']","[0.19994813527436484, 0.19994637164312778, 0.19994501284748611, 0.19993936467513596, 0.19992453977456345]",5
91,6,20,Social Classes and Customs,"Her girlish tresses have already been bound up, and her hair arranged by a matron, with due formality; an ornamental and complicated headdress made of rich materials, not unlike a helmet or corona, often forms part of her coiffure.",Fashion and Dress,0.9999925493321083,"['Fashion and Dress', 'Social Classes and Customs', 'Daily Life and Occupations', 'Family and Social Structures']","[0.2500420697572171, 0.25004171209040177, 0.24999826622143848, 0.2499176538679434]",4
91,6,20,Social Classes and Customs,"Her person is nearly covered by a large mantle, over which is an enormous hat like an umbrella, that descends to the shoulders and shades the whole figure.",Fashion and Dress,0.999999105935105,['Fashion and Dress'],[0.9999108502881764],1
91,6,20,Social Classes and Customs,"Thus attired she takes her seat in the red gilt marriage sedan, called hwa kiao, borne by four men, in which she is completely concealed.",Social Classes and Customs,0.9991903292432468,"['Fashion and Dress', 'Transportation', 'Social Classes and Customs', 'Family and Social Structures']","[0.24986695553363672, 0.24986692577137865, 0.24986674716506668, 0.24980751721359054]",4
91,6,20,Social Classes and Customs,"This is locked by her mother or some other relative, and the key given to one of the bridemen, who hands it to the bridegroom or his representative on reaching his house.",Social Classes and Customs,0.950791361385088,"['Social Classes and Customs', 'Family and Social Structures', 'Folk Festivals and Celebrations']","[0.3333405914605265, 0.33334035298537795, 0.3333167110911909]",3
91,6,20,Social Classes and Customs,"The procession is now arranged with the addition of as many red boxes and trays to contain the wardrobe, kitchen utensils and the feast, as the means of the family or the paraphernalia require.",Social Classes and Customs,0.9999670374321248,"['Food and Diet', 'Social Classes and Customs', 'Daily Life and Occupations', 'Family and Social Structures', 'Fashion and Dress']","[0.16709871538000629, 0.16709851622396685, 0.16709562811148085, 0.16708789916164782, 0.1669424123991222]",5
91,6,20,Social Classes and Customs,"As the procession approaches the bridegroom's house the courier hastens forward to announce its coming, whereupon the music strikes up, and fire-crackers salute her until she enters the gate.",Folk Festivals and Celebrations,0.9999974965848608,"['Folk Festivals and Celebrations', 'Social Classes and Customs', 'Family and Social Structures']","[0.33330480509913013, 0.33330297762367866, 0.33328219813609705]",3
91,6,20,Social Classes and Customs,"As she approaches the door the bridegroom conceals himself, but the go-between brings forward a young child to salute her, while going to seek the closeted bridegroom.",Social Classes and Customs,0.9886252049823988,"['Social Classes and Customs', 'Family and Social Structures']","[0.49999767214232566, 0.4999780685396486]",2
91,6,20,Social Classes and Customs,"He approaches with becoming gravity and opens the sedan to hand out his bride, she still retaining the hat and mantle; they approach the ancestral tablet, which they reverence with three bows, and then seat themselves at a table on which are two cups of spirits.",Family and Social Structures,0.9899441001063792,"['Social Classes and Customs', 'Family and Social Structures', 'Religion (Buddhism and Ancestor Worship)', 'Fashion and Dress']","[0.2640914790351444, 0.2640899673634056, 0.26407479428362607, 0.2067069440801013]",4
91,6,20,Social Classes and Customs,"The go-between serves them, though the bride can only make the motion of drinking, as the large hat completely covers her face.",Social Classes and Customs,0.9999749083291386,"['Fashion and Dress', 'Social Classes and Customs', 'Family and Social Structures', 'Folk Festivals and Celebrations']","[0.2902125952519878, 0.2902082710511426, 0.2899880439768669, 0.12930054825928736]",4
91,6,20,Social Classes and Customs,"They soon retire into a chamber, where the husband removes the hat and mantle from his wife and sees her, perhaps for the first time in his life.",Family and Social Structures,0.9999127612029216,"['Family and Social Structures', 'Fashion and Dress', 'Social Classes and Customs']","[0.33333496248499744, 0.3333288425541608, 0.33332371806558275]",3
91,6,20,Social Classes and Customs,"After he has considered her for some time, the guests and friends enter the room to survey her, when each one is allowed to express an opinon; the criticisms of the women are severest, perhaps because they remember the time they stood in her unpleasant position.",Social Classes and Customs,0.999992966812619,"['Family and Social Structures', 'Social Classes and Customs', 'Prisoners and Punishment']","[0.33663655987441965, 0.3364792072703216, 0.32647999573668324]",3
91,8,20,Social Classes and Customs,"Before leaving the group now before us, note carefully the rich dress, the neatly and curiously arranged hair and ornaments, and the small feet which have heretofore been described.",Fashion and Dress,0.9999254502104248,"['Fashion and Dress', 'Social Classes and Customs']","[0.49935914697915906, 0.49935503932840963]",2
92,2,14,Missionary Work,"This group and the group of Chinese women are taken from among several hundred refuges of the London Mission just after the siege of Pekin, and are at this time under the faithful guardianship of a Miss Smith.",Missionary Work,0.99999976158513,"['Missionary Work', 'War and Conflict', 'British Colonialism', 'Family and Social Structures']","[0.28763725849783794, 0.28763718996510257, 0.287623955690246, 0.1370816739232767]",4
92,2,14,Missionary Work,"The Church and School property of the London Mission was entirely destroyed by fire, and the premises in which we now stand was the home of a Boxer leader, and were, after the relief of the legations, occupied by this mission and its host of homeless refugees which we will show you soon.",Missionary Work,0.9999987483008556,"['War and Conflict', 'Missionary Work', 'British Colonialism']","[0.3332913286478323, 0.33329069293200003, 0.3332860839920754]",3
92,2,14,Missionary Work,At the request of Miss Smith the members of both groups hurried to their several apartments to don their best gowns and frills to appear before the foreigner's picture-making device.,Fashion and Dress,0.9992434277300316,"['Photography and Imaging', 'Fashion and Dress', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.2697786860336465, 0.26977781772815607, 0.26652725339484823, 0.19386415865262044]",4
92,2,14,Missionary Work,"It seemed to be their highest pleasure to do Miss Smith's will, and well it might be; she had led them through fire and siege and was then feeding them on the results of her zealous efforts.",Missionary Work,0.99999976158513,"['War and Conflict', 'Food and Diet', 'Family and Social Structures']","[0.4140002436546661, 0.41382231064814184, 0.1686462964149775]",3
92,2,14,Missionary Work,"Have you discerned in these Manchu faces a much lighter complexion and more prominent noses, and that their countenances generally indicate greater intellectual capacity?",Missionary Work,0.999987543508999,"['British Colonialism', 'Social Classes and Customs']","[0.9157258076495877, 0.07760570833911581]",2
92,2,14,Missionary Work,"And I must tell you that some authorities consider the Manchus the most improvable race in central Asia, and possibly on the Continent, and many consider their administration of the government in general as superior to that of the native sovereigns, notwithstanding the maladministration of the present Empress.",Social Classes and Customs,0.6903026816773016,['British Colonialism'],[0.9930066432086735],1
92,2,14,Missionary Work,These are really the descendants of those vigorous Oriental Northmen who compelled the Chinese to build the Great Wall the Tartars.,War and Conflict,0.999942425767946,"['War and Conflict', 'Architecture and Building', 'Military and Naval Defenses']","[0.3350024477488595, 0.33439449502300883, 0.3306003813964807]",3
92,2,14,Missionary Work,"You will notice some difference in their dress, a different style of shoe, a different way of arranging the hair.",Fashion and Dress,0.999999105935105,"['Fashion and Dress', 'Social Classes and Customs', 'Family and Social Structures']","[0.33358531009436826, 0.3335835604939096, 0.3326873155945249]",3
92,2,14,Missionary Work,"Those shoes appear clumsy and inconvenient, and those huge cloth-covered blocks for soles are clumsy; but the marvelous fineness of the embroidered uppers quite atones for the heavy soles.",Fashion and Dress,0.9999033465574833,['Fashion and Dress'],[0.999979497354853],1
92,2,14,Missionary Work,The Manchu women have shown to the Chinese women the advantages of natural feet over bound feet for two hundred and fifty years without any noticeable effect.,Missionary Work,0.4977777945708173,"['Social Classes and Customs', 'Fashion and Dress', 'Family and Social Structures']","[0.33337430046255334, 0.33336957099038694, 0.3332427760801497]",3
92,2,14,Missionary Work,"They look sturdy and unsentimental, but to see that they are not destitute of the poetic fancy we need only refer to their ancient books of poetry in which we shall find expressed all the finer feelings of the human heart that are found in poems of the present time.",Missionary Work,0.9999741333830008,"['Social Classes and Customs', 'Daily Life and Occupations', 'Education']","[0.7499652536939305, 0.1250173731530347, 0.1250173731530347]",3
92,2,14,Missionary Work,I would like to show you while in the presence of these ladies some verses of Chinese poetry written about eight hundred years before Christ and freely translated into English by the eminent Dr. Legge.,Missionary Work,0.999994993445198,['Missionary Work'],[0.9062421785466903],1
92,2,14,Missionary Work,Poetry and the fair sex are so often associated that no better opportunity will offer for presenting examples of the former than when we are in the presence of the latter.,Missionary Work,0.9986093003967668,"['Family and Social Structures', 'Social Classes and Customs']","[0.5788479235391621, 0.4111236180638326]",2
92,2,14,Missionary Work,"The great book of Chinese poems is called the Shu King, and from it we give the following madrigal: Maiden fair, so sweet, retiring, At the tryst I wait for thee; Still I pause in doubt, inquiring Why thou triflest thus with me.",Missionary Work,0.9993760121855716,"['Social Classes and Customs', 'Daily Life and Occupations', 'Family and Social Structures']","[0.5999888486856894, 0.29999447798932144, 0.1000166733249892]",3
92,2,14,Missionary Work,"In the meadows sought we flowers, Thus she gave me-beauteous, rare; Far above the gift there towers The dear giver-lovelier, fair!",Missionary Work,0.9999926687778932,['Daily Life and Occupations'],[1.0],1
92,2,14,Missionary Work,"And here is a little poem called Kan-tang, or the Sweet Pear Tree,"" written by a contemporary of Saul, and which seems to be an exact counterpart of ""Woodman Spare That Tree"":",Missionary Work,0.9999911187791102,"['Food and Diet', 'Agriculture and Farming']","[0.7501150212913583, 0.2239503613863214]",2
92,2,14,Missionary Work,"2. O clip not that sweet pear-tree! Each twig and leaflet spare'Tis sacred now, Since the lord of Shao, When weary, rested him there.",Missionary Work,0.9999896294867768,['Religion (Buddhism and Ancestor Worship)'],[0.9813708956664787],1
92,2,14,Missionary Work,"3. O touch not that sweet pear-tree! Bend not a twig of it now; There long ago, As the stories show Oft halted the chief of Shao.",Missionary Work,0.999954884270685,"['Food and Diet', 'Agriculture and Farming', 'Social Classes and Customs']","[0.7988089968398389, 0.08407802853315569, 0.054052145245582876]",3
92,2,14,Missionary Work,"The following are two stanzas directed against a certain Mrs. Pao Sz, a mischief-maker in the court of King Yu; they give a wicked thrust at the poor women folk by some disgruntled member of the long-haired fraternity who lived over seven hundred years B. C.-or may be they are by a rustic poet in the Province of Kwei-Chow where the custom of the Couvade prevails.",Social Classes and Customs,0.9998737746135822,"['Social Classes and Customs', 'Family and Social Structures']","[0.500022045732552, 0.4999771793423358]",2
92,2,14,Missionary Work,"The Couvade is the custom whereby a mother gets up at once after the birth of a child and performs her usual work, while the father takes to bed for a month with the baby.",Family and Social Structures,0.2393353815724464,"['Family and Social Structures', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.3333660724569562, 0.33335411133062304, 0.3332796572314771]",3
92,2,14,Missionary Work,To woman's tongue let scope be given And step by step to harm it leads.,Missionary Work,0.9999709730047605,['Family and Social Structures'],[0.9801765804654312],1
92,2,14,Missionary Work,"Hurtful and false, their spite they wreak And when exposed their falsehood lies-The wrong they do not own, but sneak And say, ""No harm did we devise.""",Missionary Work,0.9999988078695026,['Family and Social Structures'],[0.971148222861175],1
92,2,14,Missionary Work,"The Chinese women we saw a few minutes ago have gone to the ruins of the London Mission, a short distance in the rear of this place; these Manchu women now go to the same place, and we shall follow.",Missionary Work,0.9999998211642538,"['Social Classes and Customs', 'British Colonialism', 'Missionary Work']","[0.3415510426272722, 0.33039020509786826, 0.3280129935642836]",3
92,2,14,Missionary Work,There we shall find assembled about the ruins of the church and school several hundred members of the Mission.,Missionary Work,0.99999976158513,"['Missionary Work', 'Education']","[0.5018833624926589, 0.49632745057958455]",2
93,2,24,War and Conflict,We are in the presence of a host of homeless human beings all depending for food and shelter upon the noble little woman seated near the front with a child by her side.,Daily Life and Occupations,0.9880549098033886,"['Family and Social Structures', 'Social Classes and Customs', 'Food and Diet', 'Daily Life and Occupations']","[0.2417134889412835, 0.2417110974767969, 0.24159416870023576, 0.2410595177285104]",4
93,2,24,War and Conflict,All these were sheltered and fed within the English Legation during two of the longest months which any of them have ever experienced.,War and Conflict,0.9999909998246332,"['Food and Diet', 'British Colonialism', 'War and Conflict', 'Plague and Disease']","[0.2516070554990828, 0.2515549463107945, 0.25152847351854424, 0.2430736248865066]",4
93,2,24,War and Conflict,"Many friends and kin of these poor people were not so fortunate, but were mercilessly slain by the bloodthirsty Boxers.",War and Conflict,0.999999940388081,"['War and Conflict', 'Family and Social Structures', 'Missionary Work']","[0.33664289940559367, 0.33654633357434577, 0.32677533447803775]",3
93,3,24,War and Conflict,"When Miss Smith, at my request, seated herself in front of her flock I asked her to have a native child stand by her side; not wishing to give the appearance of any partiality in such a choice, she asked me to choose one.",Missionary Work,0.9994324783736476,"['Missionary Work', 'British Colonialism', 'Social Classes and Customs', 'Education', 'Family and Social Structures']","[0.26433173244903857, 0.26428325277603226, 0.2572601059131963, 0.13629597357140538, 0.07778275394197715]",5
93,3,24,War and Conflict,"""Why, how strange,"" exclaims Miss Smith, ""that you have brought to me this poor little thing that is the object of my tenderest love and sympathy!",War and Conflict,0.9996059642615416,"['Family and Social Structures', 'Social Classes and Customs']","[0.9214310846565518, 0.057143877990597385]",2
93,3,24,War and Conflict,"Do you know,"" she continued, “ that both the father and mother of this little one were not only killed, but were dismembered and horribly chopped to pieces; her parents are gone, and all her friends are gone; there is no one left to look after her, and she is very dear to me.""",Family and Social Structures,0.5874493813190726,['Family and Social Structures'],[0.9990591632210033],1
93,3,24,War and Conflict,"These are the tender motherly words of the woman, who, when the shells were crashing into the Legation, was as brave as she was loving after the Allies had brought safety-another evidence to prove, if proof were necessary, that tenderest hearts are bravest.",War and Conflict,0.9999917741553864,['War and Conflict'],[0.9982334460737945],1
93,4,14,Missionary Work,The women and children are assembled here on the ruins of the burned church; the men stand by themselves farther away.,Missionary Work,0.9999222931071892,"['Family and Social Structures', 'War and Conflict', 'Social Classes and Customs']","[0.33336114517713783, 0.3333582834300744, 0.3330085325684611]",3
93,4,14,Missionary Work,"There stood in the court in which we saw the Chinese and Manchurian women, five silk umbrellas which they and their friends had presented to her as evidences of their gratitude, for, as previously explained, the umbrella is the usual object given in token of especial regard.",Missionary Work,0.999964238038146,"['Social Classes and Customs', 'Family and Social Structures', 'Fashion and Dress']","[0.3645187625644603, 0.36435128133977895, 0.2709088582005223]",3
93,5,20,Social Classes and Customs,"In this same court where these honorary umbrellas stood and where were the groups of Chinese and Manchu ladies, I met Prince Su, whose palace and property were turned over to the beleaguered Legationers; he had proved from the beginning a friend to all the foreigners, and was on the best of terms with the people of the London Mission.",Social Classes and Customs,0.9999946955740312,"['War and Conflict', 'Missionary Work', 'Social Classes and Customs', 'British Colonialism']","[0.24998079451173646, 0.24997417965446622, 0.24994209637113676, 0.24993140089538693]",4
93,5,20,Social Classes and Customs,"He quite readily granted me a sitting for a stereoscopic photograph, and presented me with his card, explaining at the same time that it is not customary for a Chinese prince to use cards, though on account of his intimate relations with many foreigners he found it convenient to deviate from court usage.",Social Classes and Customs,0.9999995231047478,"['Photography and Imaging', 'Social Classes and Customs', 'Family and Social Structures', 'British Colonialism']","[0.24222742166933145, 0.24222727730472104, 0.2419831635525153, 0.2357452100299283]",4
93,5,20,Social Classes and Customs,"representation of his card, but I cannot give the full size, which is its most curious feature, being four and one-half by ten inches, and made of thin red paper, much like firecracker paper.",Social Classes and Customs,0.9999976159093646,"['Photography and Imaging', 'Daily Life and Occupations', 'Fashion and Dress', 'Prisoners and Punishment']","[0.5333609391884978, 0.3332985160763454, 0.06667027236757839, 0.06667027236757839]",4
93,5,20,Social Classes and Customs,It is very possible that Prince Su will be appointed Chinese Secretary of State in the new organization of the government.,Social Classes and Customs,0.999985874040886,['Daily Life and Occupations'],[0.9999969227035754],1
93,6,24,War and Conflict,"You have, no doubt, noticed the gentleman seated near Miss Smith; that is the Rev. Joseph Stonehouse of the Mission, who had spent over twenty years in mission work in China.",Missionary Work,0.9999998807761656,"['Missionary Work', 'British Colonialism']","[0.5090586906763264, 0.49062084912484816]",2
93,6,24,War and Conflict,"1 met him on several occasions and found him a very amiable gentleman and zealous worker; and only a short time after I met him here, Mr. Stonehouse was visiting some of the mission stations not far from Yang-tsun when he was set upon by armed natives, presumably Boxers, while crossing a river in a large ferryboat.",War and Conflict,0.9999921314938888,"['War and Conflict', 'Missionary Work', 'Transportation', 'British Colonialism']","[0.25883189347110036, 0.2588315231002022, 0.2587805663262631, 0.2234742705020134]",4
93,6,24,War and Conflict,"Cavalry was at once dispatched from Yang-tsun, and the villages near the place were burned, but the bloodthirsty and unreasoning assassins were never found.",War and Conflict,0.9999998807761656,"['War and Conflict', 'Military and Naval Defenses']","[0.49991317875829944, 0.49990602751088675]",2
93,6,24,War and Conflict,Their work was prosperous when the Boxer war broke out and their fine premises were reduced to the condition seen before us.,War and Conflict,0.9999996423941084,"['War and Conflict', 'British Colonialism', 'Trade and Commerce', 'Daily Life and Occupations', 'Missionary Work']","[0.1668953965508684, 0.16688516939905718, 0.16687275986227113, 0.16680667056039106, 0.16676530748540747]",5
93,7,11,Geography and Topography,"Probably the most interesting place in the neighborhood of Pekin is the Summer Palace of the Empress among the western hills, some thirteen miles westward.",Geography and Topography,0.9999926089772376,"['Geography and Topography', 'Architecture and Building']","[0.5000532499369482, 0.4999463327461483]",2
93,7,11,Geography and Topography,"As already stated I made the journey on foot and in a single day, which is a little too much for a pleasure trip.",Geography and Topography,0.7152384222347431,['Transportation'],[0.9997127559453272],1
93,7,11,Geography and Topography,"I remember very distinctly passing over a level plain, along a road flagged with large square stones, past little villages of brick houses with tile roofs, and by waving fields of millet, till I reached the western hills, at the base of which 1 encountered a small lake fed by mountain streams.",Geography and Topography,0.999999940388081,"['Geography and Topography', 'Agriculture and Farming', 'Transportation', 'Architecture and Building']","[0.26152527357394756, 0.2615155782287635, 0.2511589874238317, 0.22579872659791292]",4
93,7,11,Geography and Topography,"I passed within the wall and around one side of the lake and over a beautiful marble bridge to a small island on the lake on which are erected gates, temples, pavilions and rockeries.",Geography and Topography,0.9994968109353652,"['Architecture and Building', 'Geography and Topography']","[0.49988111131402757, 0.4998333262991533]",2
93,7,11,Geography and Topography,You may now stand with me by one of the summer-houses and look across the lake toward the many indescribable structures on the opposite shore.,Harbor and Waterways,0.989931721985218,"['Architecture and Building', 'Harbor and Waterways', 'Geography and Topography']","[0.36973986174149137, 0.3692248247975906, 0.2610349607131897]",3
93,8,11,Geography and Topography,"Turning to Map No. 2, ""Eastern China,"" we find our red route line extending northwest of Pekin to the location of the Summer Palace.",Geography and Topography,0.9999994039345736,"['Geography and Topography', 'Transportation']","[0.5862225014074246, 0.413765199618282]",2
94,2,1,Architecture and Building,"This Imperial retreat is called Wan-Shou-Shan, which signifies Hill of Ten Thousand Ages, and has been used as the summer residence of the Empress since the destruction of the original Summer Palace at Yuen-Ming-Yuen, which lies a mile to the north of this place.",Architecture and Building,0.999999642375208,"['Geography and Topography', 'Architecture and Building', 'War and Conflict']","[0.35750197081723345, 0.3571385061838094, 0.2853586279596527]",3
94,2,1,Architecture and Building,"Before its destruction it was a magnificent place four and one-half miles in circumference, covered with all sorts of beautiful and luxurious structures.",Architecture and Building,0.999999642375208,['Architecture and Building'],[0.9998191264689872],1
94,2,1,Architecture and Building,Since its demolition by the Allies in 1860 it has only partially been restored and Wan-Shou-Shan continues to be the Summer Palace.,Architecture and Building,0.9999996423941084,"['Architecture and Building', 'War and Conflict']","[0.49985663269971903, 0.4997833622578642]",2
94,2,1,Architecture and Building,From this point you are able to look across the small lake from an island near the south shore.,Geography and Topography,0.999988616388911,"['Geography and Topography', 'Harbor and Waterways']","[0.5643622503234709, 0.4356376151026986]",2
94,2,1,Architecture and Building,"You know that the Palace in Pekin was a city of itself, a Forbidden City, rather than one palatial structure.",Architecture and Building,0.9999998807761656,['Architecture and Building'],[0.999938616132803],1
94,2,1,Architecture and Building,We find the same here-almost a small city forming an amphitheater on the southern slope of the hill and around the western shore of the lake.,Architecture and Building,0.9999532156428632,"['Geography and Topography', 'Harbor and Waterways']","[0.49999162854917545, 0.4998708431667818]",2
94,2,1,Architecture and Building,Our field of vision includes enly a section of the numerous buildings that extend for nearly a half mile along the shore of the lake.,Architecture and Building,0.9999868877098574,"['Architecture and Building', 'Geography and Topography', 'Harbor and Waterways']","[0.332014264719517, 0.3320089217585956, 0.3319750506113401]",3
94,2,1,Architecture and Building,"Off to the right, but not within our range of vision are landing stages, near which are moored row-boats, sail-boats and two small steam yachts, all toys of the Empress.",Harbor and Waterways,0.9999978540879798,"['Harbor and Waterways', 'Transportation', 'Social Classes and Customs']","[0.33387169610853834, 0.33387050213495406, 0.33223479897653196]",3
94,2,1,Architecture and Building,"The most conspicuous object before us on the opposite side of the lake is a gigantic structure or terrace built of solid masonry, and ascended on either side by stone stairways, which are shown on that perpendicular wall by the dark lines.",Architecture and Building,0.9999998807761656,"['Architecture and Building', 'Geography and Topography']","[0.49998176113184356, 0.4999811055561979]",2
